Autor_Art,Autor_Ref,Decada,Num_Ref
M Becue Bertaut,Lobry J R,2010,2
M Becue Bertaut,Martínez G A,2010,1
M Becue Bertaut,Sabatier R,2010,2
M Becue Bertaut,Tenenhaus M,2010,1
M Becue Bertaut,Young F,2010,1
M Becue Bertaut,De Falguerolles A,2010,1
J E Ortiz,Pagès J P,2010,7
J E Ortiz,Doledec S,2010,1
J E Ortiz,Warwick K M,2010,1
J E Ortiz,Piron M,2010,1
J E Ortiz,Martínez G A,2010,1
J E Ortiz,Thioulouse J,2010,1
J E Ortiz,De Falguerolles A,2010,1
J E Ortiz,De Leeuw J,2010,1
F O Lopez,Blakely T,2010,1
F O Lopez,Johnson W O,2010,1
F O Lopez,Thurmond M C,2010,1
F O Lopez,O,2010,1
F O Lopez,Eskelson N I,2010,1
F O Lopez,Hagar J C,2010,1
F O Lopez,Ferrari S L P,2010,2
F O Lopez,Gelman A,2010,2
F O Lopez,Johnson N L,2010,1
F O Lopez,N,2010,1
F O Lopez,Morrell S,2010,1
F O Lopez,Tan M,2010,1
F O Lopez,J,2010,1
F Ortiz,Box G B P,2010,3
F Ortiz,Draper N R,2010,3
F Ortiz,Wang J L,2010,1
F Ortiz,Potter G D,2010,1
F Ortiz,Grizzle J E,2010,1
F Ortiz,Allen D M,2010,1
F Ortiz,Heck D L,2010,1
F Ortiz,Kahm M,2010,1
F Ortiz,Lichtenberg-Fraté H,2010,1
F Ortiz,Kshirsagar A M,2010,1
F Ortiz,Pike D J,2010,1
F Ortiz,Molenberghs G,2010,1
F Ortiz,Pan J,2010,1
F Ortiz,Fang K,2010,1
F Ortiz,Venables W N,2010,1
J C Rivera,Draper N R,2010,3
J C Rivera,Davidian M,2010,1
J C Rivera,Davis C S,2010,1
J C Rivera,Weigand K E,2010,1
J C Rivera,Hunter W G,2010,1
J C Rivera,Kahm M,2010,1
J C Rivera,Hasenbrin G,2010,1
J C Rivera,Ludwig J,2010,1
J C Rivera,Khatri C G,2010,3
J C Rivera,Boyce M S,2010,1
J C Rivera,Magnus J R,2010,1
J C Rivera,Pike D J,2010,1
J C Rivera,Fang K,2010,1
J C Rivera,Roy S N,2010,1
J C Rivera,Rao C R,2010,2
J C Rivera,Wilks S S,2010,1
O O Melo,Chiou J M,2010,2
O O Melo,Müller H,2010,1
O O Melo,Wang J L,2010,1
O O Melo,Davis C S,2010,1
O O Melo,Odom T W,2010,1
O O Melo,Senor M A,2010,1
O O Melo,Weigand K E,2010,1
O O Melo,Hunter W G,2010,1
O O Melo,Kabe D G,2010,1
O O Melo,Lichtenberg-Fraté H,2010,1
O O Melo,Lucas J M,2010,1
O O Melo,Mead R,2010,1
O O Melo,Pike D J,2010,1
O O Melo,Gallego Díaz J F,2010,1
G Martinez Florez,Arellano Valle R B,2010,5
G Martinez Florez,Quintana F A,2010,3
G Martinez Florez,Arnold B C,2010,3
G Martinez Florez,Azzalini A,2010,7
G Martinez Florez,F,2010,1
G Martinez Florez,Moreno G,2010,1
G Martinez Florez,Patriota A,2010,2
G Martinez Florez,Fernandez C,2010,1
G Martinez Florez,Gupta R,2010,1
G Martinez Florez,Lehmann E L,2010,2
G Martinez Florez,Pewsey A,2010,5
G Martinez Florez,R Development Core Team,2010,3
G Martinez Florez,Roberts C,2010,1
G Martinez Florez,Sen P K,2010,2
G Moreno Arenas,Arellano Valle R B,2010,3
G Moreno Arenas,Gómez H W,2010,13
G Moreno Arenas,Quintana F A,2010,3
G Moreno Arenas,Salinas H S,2010,5
G Moreno Arenas,Efron B,2010,4
G Moreno Arenas,Tibshirani R J,2010,1
G Moreno Arenas,Eugene N,2010,2
G Moreno Arenas,Moreno G,2010,1
G Moreno Arenas,Venegas O,2010,2
G Moreno Arenas,Bolfarine H,2010,10
G Moreno Arenas,Gupta D,2010,1
G Moreno Arenas,Hutson A D,2010,2
G Moreno Arenas,R Development Core Team,2010,1
G Moreno Arenas,Severini T A,2010,2
S Vergara Cardozo,Gómez H W,2010,5
S Vergara Cardozo,Azzalini A,2010,2
S Vergara Cardozo,Hadi A,2010,1
S Vergara Cardozo,Steel M F J,2010,1
S Vergara Cardozo,Gupta D,2010,2
S Vergara Cardozo,Henze N,2010,1
S Vergara Cardozo,Hutson A D,2010,1
S Vergara Cardozo,Leonard T,2010,1
S Vergara Cardozo,Singer J D,2010,2
G Martinez Florez,Beaver R,2010,1
G Martinez Florez,Chaibub-Neto E,2010,1
G Martinez Florez,Gupta R C,2010,2
S Vergara Cardozo,Gupta R S,2010,1
S Vergara Cardozo,Martínez-Flórez G,2010,1
S Vergara Cardozo,Robins J,2010,1
L M Gonzalez,Azzalini A,2010,1
L M Gonzalez,Chiogna M,2010,1
L M Gonzalez,Rotnitzky A,2010,1
L M Gonzalez,Cox D R,2010,1
G Ozel Kadilar,Ata N,2010,1
G Ozel Kadilar,Tian-Shy L,2010,1
G Ozel Kadilar,Getis A,2010,1
G Ozel Kadilar,Lee R,2010,1
G Ozel Kadilar,Kocherlakota S,2010,1
G Ozel Kadilar,Robin S,2010,1
G Ozel Kadilar,Sundt B,2010,1
G Ozel Kadilar,Ripatti S,2010,1
M Naveed Shahzad,Mcdonald J B,2010,1
M Naveed Shahzad,Mala I,2010,1
M Naveed Shahzad,Nguyen V T V,2010,1
M Naveed Shahzad,Seheult A H,2010,2
M Naveed Shahzad,Shabri A,2010,2
M Naveed Shahzad,Ye Y,2010,1
Z Asghar,Mcdonald J B,2010,1
Z Asghar,Bílková D,2010,1
Z Asghar,Nguyen V T V,2010,1
Z Asghar,Kleiber C,2010,2
Z Asghar,Quintano C,2010,1
Z Asghar,Vogel R M,2010,2
Z Asghar,Pararai M,2010,1
R A Perez,Pennec X,2010,2
R A Perez,Connelly A,2010,1
R A Perez,Fingelkurts A A,2010,1
R A Perez,Kahkonen S,2010,1
R A Perez,Joshi S,2010,1
R A Perez,Chou Y M,2010,1
R A Perez,Hayashi K M,2010,1
R A Perez,Lopez O L,2010,1
R A Perez,Toga A W,2010,1
R A Perez,Chen Y,2010,1
R A Perez,Hall C,2010,1
R A Perez,Wold H,2010,1
R A Perez,Edlund U,2010,1
R A Perez,Yuan Y,2010,1
R A Perez,Zhu H T,2010,1
G Gonzalez Farias,Moakher M,2010,1
G Gonzalez Farias,Connelly A,2010,1
G Gonzalez Farias,Brun C A,2010,1
G Gonzalez Farias,Becker J T,2010,1
G Gonzalez Farias,Zhu H,2010,2
G Gonzalez Farias,Ibrahim J G,2010,2
G Gonzalez Farias,Dunn W J I,2010,1
G Gonzalez Farias,Lindberg W,2010,1
S Kumar Yadav,Murthy M N,2010,1
S Kumar Yadav,Nayak R K,2010,1
S Kumar Yadav,Singh R,2010,3
S Kumar Yadav,Vishwakarma G,2010,1
S Kumar Yadav,Chauhan P,2010,1
S Kumar Yadav,Sawan N,2010,1
S Kumar Yadav,Subramani J,2010,1
S Kumar Yadav,Upadhyaya L N,2010,1
C Kadilar,Sahoo L,2010,1
C Kadilar,Chauhan P,2010,1
C Kadilar,Srivenkataramana T,2010,1
C Kadilar,Tracy D,2010,1
A Garcia Hiernaux,Sotoca S,2010,1
A Garcia Hiernaux,Grubb H,2010,1
A Garcia Hiernaux,Katayama T,2010,1
A Garcia Hiernaux,Liu M L,2010,1
A Garcia Hiernaux,Mauricio J A,2010,1
A Garcia Hiernaux,Ursu E,2010,1
A Garcia Hiernaux,White H,2010,1
A H Joarder,Chen S X,2010,1
A H Joarder,Farebrother R,2010,1
A H Joarder,Johnson N,2010,1
M Hafidz Omar,Hsu N,2010,1
M Hafidz Omar,Farebrother R,2010,1
M Hafidz Omar,Glynn P,2010,1
M Hafidz Omar,Gordon N,2010,1
M Hafidz Omar,Gradshteyn I S,2010,1
M Hafidz Omar,Gunst R,2010,1
M Hafidz Omar,Johnson N,2010,1
M Hafidz Omar,Krishnaiah P,2010,1
A K Gupta,Davies R,2010,1
A K Gupta,Farebrother R,2010,1
A K Gupta,Webster J T,2010,1
A K Gupta,Joarder A H,2010,4
A K Gupta,Laradji A,2010,1
A K Gupta,Kotz S,2010,2
A K Gupta,Krishnaiah P,2010,1
A K Gupta,Steinberg L,2010,1
A K Gupta,Provost S,2010,1
A K Gupta,Nelson W C,2010,1
A K Gupta,Lee Y S,2010,1
A K Gupta,Browne M W,2010,1
A K Gupta,Gupta A K,2010,3
A K Gupta,Johnson B E,2010,1
A K Gupta,Nagar D K,2010,2
A K Gupta,Jennrich R I,2010,1
A K Gupta,Siotani M,2010,1
A K Gupta,Fujikoshi Y,2010,1
B E Johnson,Fraser D A S,2010,1
B E Johnson,Anderson T W,2010,1
B E Johnson,Browne M W,2010,1
V Leiva,Vamvakas E C,2010,1
M Montero,Langford I,2010,1
M E Diaz,Langford I,2010,1
S Jimenez,Montero M,2010,6
S Jimenez,De Mucio B,2010,1
I Wong,Montero M,2010,6
I Wong,Rosso P,2010,2
R Singh,Miller J E,2010,1
R Singh,Rodriguez G,2010,1
M Kalaivant,Efron B,2010,1
K Singh,Rajaram S,2010,1
K Singh,Rehman M,2010,1
K Singh,Mcdonald J B,2010,1
S N Dwivedi,Lee K L,2010,1
A Ramirez,West K,2010,1
A Ramirez,Osho G,2010,1
C E Pardo,Bécue-Bertaut M,2010,3
M Becue Bertaut,Piron M,2010,1
M Becue Bertaut,E,2010,1
J E Ortiz,Olivier J,2010,1
F O Lopez,Barndorff Nielsen O E,2010,1
F Ortiz,Roy S N,2010,1
O O Melo,Melo O O,2010,1
O O Melo,Heck D L,2010,1
O O Melo,Kshirsagar A M,2010,1
S Vergara Cardozo,Gupta A K,2010,1
L M Gonzalez,Durrans S R,2010,1
Z Asghar,Perez C G,2010,1
R A Perez,Arsigny V,2010,1
R A Perez,Atkinson D,2010,1
R A Perez,Chiang M H,2010,1
G Gonzalez Farias,Forder J R,2010,1
G Gonzalez Farias,Miller M I,2010,1
C Kadilar,Singh H P,2010,6
A Garcia Hiernaux,Lütkepohl H,2010,1
A K Gupta,Bausch J,2010,1
M E Diaz,Goldstein H,2010,2
R Singh,Harrell F E,2010,2
V Tripathi,Ojha A,2010,1
F Ortiz,Hunter W G,2010,1
J C Rivera,Andrade D F,2010,1
G Martinez Florez,Farias R,2010,2
G Ozel Kadilar,Neyman J,2010,1
B E Johnson,Cole N,2010,2
B E Johnson,Nagar D K,2010,2
B E Johnson,Kendall M G,2010,1
B E Johnson,Modarres R,2010,3
B E Johnson,Schott J R,2010,1
D K Nagar,Reinfurt K H,2010,1
D K Nagar,Anderson T W,2010,1
D K Nagar,Gleser L J,2010,1
D K Nagar,Johnson B E,2010,1
D K Nagar,Nagar D K,2010,2
D K Nagar,Kendall M G,2010,1
D K Nagar,Kullback S,2010,2
D K Nagar,Fujikoshi Y,2010,1
A Pak,Ageel M I,2010,1
A Pak,Sinclair C,2010,1
A Pak,Helu A,2010,1
A Pak,Press S J,2010,2
A Pak,R Development Core Team,2010,2
A Pak,Singpurwalla N D,2010,1
A Pak,Tan Z,2010,1
G A Parham,Mitra D,2010,1
G A Parham,Banerjee A,2010,1
G A Parham,Chou C,2010,1
G A Parham,Nandi S B,2010,1
G A Parham,Dewan I,2010,1
G A Parham,Ng H K T,2010,1
G A Parham,Wang Z,2010,1
G A Parham,Press S J,2010,1
G A Parham,Zadeh L A,2010,1
M Saraj,Balakrishnan N,2010,2
M Saraj,Kateri M,2010,1
M Saraj,Mitra D,2010,1
M Saraj,Denoeux T,2010,1
M Saraj,Gertner G Z,2010,1
M Saraj,Alkam O,2010,1
M Saraj,Marks N B,2010,1
M Saraj,Singpurwalla N D,2010,1
M Saraj,Booker J M,2010,1
M Saraj,Tierney L,2010,1
F A Moala,Bassis S,2010,1
F A Moala,Smith F M,2010,1
F A Moala,Clayton D G,2010,1
F A Moala,Mcniel A,2010,1
F A Moala,Min C K,2010,1
F A Moala,Moala F A,2010,1
F A Moala,Morgernstern D,2010,1
F A Moala,Oh M S,2010,1
P L Ramos,Clayton D G,2010,1
P L Ramos,Jeffreys S H,2010,1
P L Ramos,Min C K,2010,1
P L Ramos,Morgernstern D,2010,1
P L Ramos,Kundu D,2010,1
P L Ramos,Roberts G,2010,1
P L Ramos,Son Y,2010,1
P L Ramos,Zimmer D M,2010,2
J A Achcar,Bassis S,2010,1
J A Achcar,Berger J O,2010,1
J A Achcar,Reid N,2010,1
J A Achcar,Zellner A,2010,4
J A Achcar,Moala F A,2010,1
J A Achcar,Morgernstern D,2010,1
J A Achcar,Zimmer D M,2010,2
H S Salinas,Azzalini A,2010,2
H S Salinas,Bolfarine H,2010,13
H S Salinas,Durrans S R,2010,2
H S Salinas,Elal Olivero D,2010,2
H S Salinas,Kim H J,2010,1
H S Salinas,Gallant J E,2010,1
H S Salinas,Margolick J,2010,1
H S Salinas,Teck-Onn L,2010,1
G Martinez Florez,Castro L,2010,1
G Martinez Florez,Muñoz Gajardo K,2010,1
G Martinez Florez,Moulton L H,2010,3
G Martinez Florez,Elal Olivero D,2010,3
G Martinez Florez,Teck-Onn L,2010,1
G Martinez Florez,Hamid M A,2010,1
G Martinez Florez,Tobín J,2010,2
G Moreno Arenas,González Farías G,2010,1
G Moreno Arenas,Mack W J,2010,2
G Moreno Arenas,Elal Olivero D,2010,3
G Moreno Arenas,Fernández C,2010,1
G Moreno Arenas,Margolick J,2010,1
G Moreno Arenas,Reddy S,2010,1
G Moreno Arenas,Schwarz G E,2010,1
G Moreno Arenas,Morad Z,2010,1
J A Montoya,Ahmad K E,2010,1
J A Montoya,Jaheen Z F,2010,1
J A Montoya,Barrera Núñez V,2010,1
J A Montoya,Hastings N,2010,1
J A Montoya,Smith A F M,2010,2
J A Montoya,Kotz S,2010,2
J A Montoya,Lindsey J K,2010,1
J A Montoya,Johansson S,2010,1
J A Montoya,Montoya J A,2010,1
J A Montoya,Raynal J,2010,1
J A Montoya,Solé R V,2010,1
G Figueroa,Meléndez Frigola J,2010,1
G Figueroa,Murakami Y,2010,2
G Figueroa,Evans M,2010,1
G Figueroa,Hastings N,2010,1
G Figueroa,Roesch F A J,2010,1
G Figueroa,Strawderman W E,2010,1
G Figueroa,Kotz S,2010,2
G Figueroa,Lindsey J K,2010,1
G Figueroa,Olund L,2010,1
G Figueroa,Murray A T,2010,1
G Figueroa,Raynal J,2010,1
G Figueroa,Rosas Casals M,2010,1
G Figueroa,Serfling R J,2010,1
G Figueroa,Titterington D M,2010,1
N Puksic,Herraiz Jaramillo S,2010,1
N Puksic,Beretta S,2010,1
N Puksic,Murakami Y,2010,2
N Puksic,Iles T C,2010,1
N Puksic,Hastings N,2010,1
N Puksic,Figueroa P G,2010,1
N Puksic,Strawderman W E,2010,1
N Puksic,Kotz S,2010,2
N Puksic,Valverde S,2010,1
N Puksic,Solé R V,2010,1
N Puksic,Naylor J C,2010,1
N Puksic,Titterington D M,2010,1
S S Ferreira,Solomon P,2010,1
S S Ferreira,Vaquinhas R,2010,1
D Ferreira,Caliński T,2010,2
D Ferreira,Cox D C,2010,1
D Ferreira,Mexia J T,2010,8
D Ferreira,Ramos P L,2010,2
D Ferreira,Carvalho F M,2010,1
D Ferreira,Vaquinhas R,2010,1
D Ferreira,Nelder J A,2010,2
D Ferreira,Seely J A,2010,1
C Nunes,Caliński T,2010,2
C Nunes,Cox D C,2010,1
C Nunes,Mexia J T,2010,8
C Nunes,Mejza S,2010,1
J T Mexia,Caliński T,2010,2
J T Mexia,Kageyama S,2010,2
J T Mexia,Solomon P,2010,1
J T Mexia,Ramos P L,2010,2
J T Mexia,Ferreira S S,2010,2
J T Mexia,Ferreira D,2010,2
J T Mexia,Fonseca M,2010,4
J T Mexia,Houtman A,2010,1
S Turkan,Kim C,2010,4
S Turkan,Pena D,2010,1
S Turkan,Türkan S,2010,2
S Turkan,Zhang C,2010,1
O Toktamis,Cook R D,2010,1
O Toktamis,Türkan S,2010,2
O Toktamis,Toktamis Ö,2010,1
O Toktamis,Zhang C,2010,1
Z Hussain,Dorffner G,2010,1
Z Hussain,Aslam M,2010,1
Z Hussain,Barabesi L,2010,1
Z Hussain,Chaudhri A,2010,1
Z Hussain,Gupta S,2010,1
Z Hussain,Singh S K,2010,1
Z Hussain,Liu P,2010,1
Z Hussain,T,2010,1
Z Hussain,Heo T Y,2010,1
Z Hussain,Park C G,2010,1
Z Hussain,Zellner A,2010,1
E Ali Shah,Dorffner G,2010,1
E Ali Shah,Metzger M B,2010,1
E Ali Shah,Visscher W,2010,1
E Ali Shah,Scheuren F J,2010,1
E Ali Shah,Singh S K,2010,1
E Ali Shah,Hussain Z,2010,2
E Ali Shah,Garcha B S,2010,1
E Ali Shah,Ryu J B,2010,1
E Ali Shah,Heo T Y,2010,1
E Ali Shah,Zellner A,2010,1
J Shabbir,Arnab R,2010,1
J Shabbir,Bobovitch E,2010,1
J Shabbir,Guerts M D,2010,2
J Shabbir,Gupta S,2010,3
J Shabbir,Shabbir J,2010,5
J Shabbir,Heo T Y,2010,1
M Riaz,Arnab R,2010,1
M Riaz,Marcheselli M,2010,1
M Riaz,Scheuren F J,2010,1
M Riaz,Gupta S,2010,1
M Riaz,Ryu J B,2010,1
M Riaz,Heo T Y,2010,1
M Riaz,Mangat N,2010,1
A Akbar Jafari,Olumolade O,2010,1
A Akbar Jafari,Johnson N L,2010,1
A Akbar Jafari,Keeping E S,2010,1
A Akbar Jafari,Moors J J A,2010,1
A Akbar Jafari,Ohishi K,2010,1
A Akbar Jafari,Dohi T,2010,1
A Akbar Jafari,Silva G O,2010,1
A Akbar Jafari,Koppelaar H,2010,1
S Tahmasebi,Aarset M V,2010,1
S Tahmasebi,Akinsete A A,2010,1
S Tahmasebi,Brown K M,2010,1
S Tahmasebi,Economos A C,2010,1
S Tahmasebi,Okamura H,2010,1
M Alizadeh,Lee C W,2010,3
M Alizadeh,Brown K M,2010,1
M Alizadeh,Nadarajah S,2010,3
M Alizadeh,Economos A C,2010,1
M Alizadeh,El-Gohary A,2010,1
M Alizadeh,Kundu D,2010,1
M Alizadeh,Okamura H,2010,1
M Alizadeh,Willemse W,2010,1
A Asghar,Raman M S,2010,1
A Asghar,Gujarati D,2010,1
A Asghar,Isaki C T,2010,1
A Asghar,Sharma P,2010,1
A Asghar,Vishwakarma K,2010,1
A Asghar,Sawan N,2010,1
A Asghar,Yadav S K,2010,1
A Sanaullah,Raman M S,2010,1
A Sanaullah,Hossain M I,2010,1
A Sanaullah,Bahl S,2010,1
A Sanaullah,Dash P R,2010,1
A Sanaullah,Choudhary S,2010,1
M Hanif,Raman M S,2010,1
M Hanif,Bahl S,2010,1
M Hanif,Vishwakarma K,2010,1
M Hanif,Subramani J,2010,1
B Al Zahrani,Ghitany M E,2010,3
B Al Zahrani,Al Zahrani B,2010,1
B Al Zahrani,Balakrishnan N,2010,1
B Al Zahrani,Cancho V G,2010,1
B Al Zahrani,Al Jarallah R A,2010,1
H Sagor,Jose K K,2010,1
H Sagor,Arnold B C,2010,1
H Sagor,Nagaraja H H N,2010,2
H Sagor,Cancho V G,2010,1
H Sagor,Louzada-Neto F,2010,1
H Sagor,Barriga G D C,2010,1
H Sagor,Al Awadhi F A,2010,1
H Sagor,Miller J R,2010,1
G Martinez Florez,Cragg J,2010,1
G Martinez Florez,Brutus J,2010,1
G Martinez Florez,Andre J,2010,1
G Martinez Florez,Mateu Figueras G,2010,2
C Barrera,Azzalini A,2010,3
C Barrera,Dal Cappello T,2010,1
C Barrera,Job J,2010,1
C Barrera,Boulos C,2010,1
C Barrera,Martínez Flórez G,2010,2
C Barrera,Tobín J,2010,1
J A Gaviria,Bates D M,2010,1
J A Gaviria,Box G B P,2010,1
J A Gaviria,Cox D R,2010,1
J A Gaviria,Downing D,2010,1
J A Gaviria,Streibig J,2010,1
J A Gaviria,Wong W K,2010,1
V I Lopez Rios,Atkinson A C,2010,4
V I Lopez Rios,Leonov S,2010,1
V I Lopez Rios,Jolivet E,2010,1
V I Lopez Rios,Funk G M,2010,1
V I Lopez Rios,R Development Core Team,2010,1
V I Lopez Rios,Wong W K,2010,1
J I Velez,Yekutieli D,2010,1
J I Velez,Mcrae A F,2010,1
J I Velez,Wray N R,2010,1
J I Velez,Manolio T A,2010,1
J I Velez,Taylor S,2010,1
J C Correa,Yekutieli D,2010,1
J C Correa,Casella G,2010,1
J C Correa,Huard C,2010,1
J C Correa,Gaasenbeek M,2010,1
J C Correa,Coller H,2010,1
J C Correa,Loh M,2010,1
J C Correa,Bloomfield C D,2010,1
J C Correa,Montgomery G W,2010,1
J C Correa,Martin N G,2010,1
J C Correa,Mootha V K,2010,1
J C Correa,Eriksson K F,2010,1
J C Correa,Carlsson E,2010,1
J C Correa,Houstis N,2010,1
J C Correa,Daly M J,2010,1
J C Correa,Spiegelman B,2010,1
J C Correa,Altshuler D,2010,1
J C Correa,Ge Y,2010,1
J C Correa,Taylor S,2010,1
M Arcos Burgos,Hochberg Y,2010,1
M Arcos Burgos,Coller H,2010,1
M Arcos Burgos,Loh M,2010,1
M Arcos Burgos,Downing J R,2010,1
M Arcos Burgos,Nyholt D R,2010,2
M Arcos Burgos,Hayward N K,2010,1
M Arcos Burgos,Lehar J,2010,1
M Arcos Burgos,Puigserver P,2010,1
M Arcos Burgos,Taylor S,2010,1
M Arcos Burgos,Shaffer J P,2010,1
J Shabbir,Bahl S,2010,1
J Shabbir,Tuteja R K,2010,1
J Shabbir,Kaur P,2010,2
J Shabbir,Murthy M N,2010,3
A Haq,Das A K,2010,1
A Haq,Kaur P,2010,2
A Haq,Maddala G S,2010,1
A Haq,Singh H P,2010,1
A Haq,Sukhatme B V,2010,1
A Haq,Yadav S K,2010,1
S Gupta,Bahl S,2010,1
S Gupta,Rao T,2010,1
S Gupta,Singh H P,2010,3
S Gupta,Kadilar C,2010,4
L Gonzalez Abril,Sterpi D,2010,1
L Gonzalez Abril,Sánchez Reyes L,2010,1
L Gonzalez Abril,Salazar D A,2010,1
L Gonzalez Abril,Maiorov V,2010,1
J M Gavilan,Jordan M I,2010,1
J M Gavilan,Bache K,2010,1
J M Gavilan,González Abril L,2010,2
J M Gavilan,Gasca R,2010,1
J M Gavilan,Lin C J,2010,1
J M Gavilan,Lee Y S,2010,1
J M Gavilan,Nielsen J P,2010,1
J M Gavilan,Bicknell E,2010,1
J M Gavilan,Blettner M,2010,1
J M Gavilan,Maiorov V,2010,1
F Velasco Morente,Ridella S,2010,1
F Velasco Morente,Bach F R,2010,1
F Velasco Morente,Jordan M I,2010,1
F Velasco Morente,Bache K,2010,1
F Velasco Morente,Burrell Q L,2010,1
F Velasco Morente,González Abril L,2010,2
F Velasco Morente,Gavilan J M,2010,2
F Velasco Morente,Hartigan J A,2010,1
F Velasco Morente,Lin C J,2010,1
F Velasco Morente,Ghugre N,2010,1
B E Johnson,Stuart A,2010,1
D K Nagar,Aitkin M A,2010,2
M Saraj,Dewan I,2010,1
F A Moala,Trivedi P K,2010,2
P L Ramos,Bernardo J M,2010,2
G Martinez Florez,Mack W J,2010,2
J A Montoya,Herraiz Jaramillo S,2010,1
N Puksic,Ahmad K E,2010,1
N Puksic,Montoya J A,2010,1
S S Ferreira,Zmyślony R,2010,4
D Ferreira,Fonseca M,2010,4
O Toktamis,Park B U,2010,2
O Toktamis,Speckman P,2010,1
E Ali Shah,Chaudhuri A,2010,2
E Ali Shah,Ezzati T M,2010,1
M Riaz,Christofides T C,2010,1
M Riaz,Visscher W,2010,1
M Riaz,Hume E C,2010,1
A Akbar Jafari,Cintra R J,2010,1
A Akbar Jafari,Nadarajah S,2010,3
S Tahmasebi,Al-Otaibi A N,2010,1
A Asghar,Mishra G,2010,1
A Sanaullah,Smarandache F,2010,1
C Barrera,Holt E,2010,1
C Barrera,Moulton L H,2010,2
J A Gaviria,Atkinson A C,2010,4
J A Gaviria,Jolivet E,2010,1
V I Lopez Rios,Wolfowitz J,2010,1
J I Velez,Ge Y,2010,1
J C Correa,Mesirov J P,2010,2
J C Correa,Manolio T A,2010,1
M Arcos Burgos,Subramanian A,2010,1
S Gupta,Grover L K,2010,3
S Gupta,Haq A,2010,2
S Gupta,Searls D T,2010,1
J A Montoya,Peacock B,2010,1
G Figueroa,Ahmad K E,2010,1
N Puksic,Olund L,2010,1
J T Mexia,Nelder J A,2010,2
M Alizadeh,Moors J J A,2010,2
J C Correa,Sihag S,2010,1
M Arcos Burgos,Lander E S,2010,2
M Arcos Burgos,Eriksson K F,2010,1
A Haq,Sawan N,2010,2
S S Ferreira,Zmyslony R,2010,1
J I Velez,Adcock J,2010,1
M Arcos Burgos,Medland S E,2010,1
F Velasco Morente,Ogihara M,2010,1
F Velasco Morente,Salazar D A,2010,1
F Velasco Morente,Vélez J I,2010,1
F Velasco Morente,Salazar J C,2010,1
F Velasco Morente,Vapnik V,2010,1
M Riaz,Daniel W W,2010,1
M Riaz,Maturi T A,2010,1
M Riaz,Spearman C,2010,1
M Riaz,Zimmerman D W,2010,1
S Munir,Kendall M G,2010,1
S Munir,Mahoney M,2010,1
S Munir,Magel R,2010,1
S Munir,Maturi T A,2010,1
S Munir,Riaz M,2010,1
S Munir,Spearman C,2010,1
S Munir,Zimmerman D W,2010,1
Z Asghar,Munir S,2010,1
Z Asghar,Walker D A,2010,1
N Ameli(),Hu T,2010,1
N Ameli(),Lillo R E,2010,1
N Ameli(),Gupta N,2010,1
N Ameli(),Sordo Diaz M A,2010,1
N Ameli(),Shanthikumar J G,2010,2
J Jarrahiferiz,Ruiz J M,2010,1
J Jarrahiferiz,Zhu Z,2010,1
J Jarrahiferiz,Lillo R E,2010,1
J Jarrahiferiz,Gupta N,2010,1
J Jarrahiferiz,Ramos Romero H M,2010,1
J Jarrahiferiz,Yao D D,2010,1
G R Mohtashami Borzadaran,Bartoszewicz J,2010,1
G R Mohtashami Borzadaran,Ruiz C,2010,1
G R Mohtashami Borzadaran,Hu T,2010,1
G R Mohtashami Borzadaran,Lillo R E,2010,1
G R Mohtashami Borzadaran,Shaked M,2010,2
G R Mohtashami Borzadaran,Misra N,2010,1
G R Mohtashami Borzadaran,Noack A,2010,1
P Martinez Camblor,Beran R,2010,1
P Martinez Camblor,B,2010,1
P Martinez Camblor,Faraway J J,2010,1
P Martinez Camblor,Deheuvels P,2010,1
P Martinez Camblor,Govindarajulu Z,2010,2
P Martinez Camblor,Steinebach J,2010,1
P Martinez Camblor,Kiefer J,2010,1
P Martinez Camblor,Venkatraman E S,2010,1
P Martinez Camblor,Beggs C B,2010,1
P Martinez Camblor,Young S S,2010,1
C Carleos,Steinebach J,2010,1
C Carleos,Martin M A,2010,1
C Carleos,Martínez Camblor P,2010,6
C Carleos,Munzel U,2010,2
C Carleos,Beggs C B,2010,1
C Carleos,Von Mises R E,2010,1
N Corral,Anderson T W,2010,1
N Corral,Arcones M A,2010,1
N Corral,B,2010,1
N Corral,Cramér H,2010,1
N Corral,Deheuvels P,2010,1
N Corral,Good P,2010,1
N Corral,Wilson S R,2010,1
N Corral,Horváth L,2010,1
N Corral,Longnecker M T,2010,1
N Corral,Vicente D,2010,1
N Corral,Munzel U,2010,2
N Corral,Nelsen R B,2010,1
N Corral,Van Der Vaart A W,2010,1
N Corral,Beggs C B,2010,1
R Acosta,Barros F,2010,1
R Acosta,Semendiaev K,2010,1
R Acosta,Jiménez Hornero F J,2010,1
R Acosta,González D,2010,1
R Acosta,Dorn W S,2010,1
R Acosta,Hallmark S,2010,1
R Acosta,Núñez E,2010,1
R Acosta,Estraviz L C,2010,1
R Acosta,Caixeta J V,2010,1
R Acosta,Vega Vilca J,2010,1
R Acosta,De Quan L,2010,1
S Cabrera,Reading C,2010,1
S Cabrera,Choi H M,2010,1
S Cabrera,Hobert J P,2010,1
S Cabrera,Bolivar I,2010,1
S Cabrera,González D,2010,1
S Cabrera,Kelley C T,2010,1
S Cabrera,Mccracken D D,2010,1
S Cabrera,Hallmark S,2010,1
